,NAME,P003001,P003002,P003003,P003004,P003005,P003006,P003007,P003008,P004002,P013001,P013002,P013003,P015001,P017001,P031001,state,zip code tabulation area (or part)
1214,"ZCTA5 85345, Arizona",56208.0,41192.0,2783.0,924.0,1335.0,83.0,7756.0,2135.0,38312.0,35.1,33.1,37.1,20520.0,2.72,15207.0,04,85345
1215,"ZCTA5 85346, Arizona",4423.0,4096.0,14.0,79.0,12.0,0.0,135.0,87.0,4135.0,67.5,68.3,66.6,2423.0,1.79,297.0,04,85346
1216,"ZCTA5 85347, Arizona",716.0,525.0,2.0,7.0,1.0,0.0,155.0,26.0,300.0,38.7,40.1,36.5,248.0,2.75,183.0,04,85347
1217,"ZCTA5 85348, Arizona",2786.0,2496.0,19.0,11.0,7.0,3.0,214.0,36.0,2369.0,65.3,66.0,64.5,1403.0,1.98,290.0,04,85348
1218,"ZCTA5 85349, Arizona",25517.0,16127.0,86.0,122.0,47.0,17.0,8396.0,722.0,334.0,25.5,24.5,26.7,5956.0,4.2,9421.0,04,85349
1219,"ZCTA5 85350, Arizona",21214.0,13274.0,558.0,746.0,87.0,27.0,5906.0,616.0,2992.0,27.3,26.9,27.9,5048.0,3.73,6824.0,04,85350
1220,"ZCTA5 85351, Arizona",27789.0,26836.0,401.0,68.0,185.0,8.0,145.0,146.0,27057.0,73.5,73.6,73.4,17398.0,1.58,72.0,04,85351
1221,"ZCTA5 85352, Arizona",461.0,312.0,3.0,6.0,0.0,0.0,113.0,27.0,184.0,40.1,40.8,39.8,171.0,2.7,124.0,04,85352
1222,"ZCTA5 85353, Arizona",31011.0,16392.0,2968.0,488.0,793.0,74.0,8904.0,1392.0,9997.0,26.0,25.7,26.3,8485.0,3.65,11502.0,04,85353
1223,"ZCTA5 85354, Arizona",6645.0,4849.0,106.0,98.0,16.0,10.0,1370.0,196.0,4314.0,36.1,35.9,36.4,2160.0,3.08,2039.0,04,85354
1224,"ZCTA5 85355, Arizona",8745.0,7151.0,387.0,67.0,217.0,9.0,648.0,266.0,6892.0,33.1,33.2,33.0,2733.0,3.2,2693.0,04,85355
1225,"ZCTA5 85356, Arizona",4539.0,3605.0,51.0,32.0,14.0,4.0,682.0,151.0,2911.0,51.6,51.9,51.3,1861.0,2.44,888.0,04,85356
1226,"ZCTA5 85357, Arizona",761.0,510.0,10.0,27.0,3.0,0.0,195.0,16.0,358.0,39.0,38.2,41.0,301.0,2.52,209.0,04,85357
1227,"ZCTA5 85360, Arizona",222.0,202.0,1.0,1.0,1.0,2.0,9.0,6.0,194.0,51.5,49.8,52.8,107.0,2.07,39.0,04,85360
1228,"ZCTA5 85361, Arizona",6700.0,5613.0,52.0,80.0,35.0,9.0,709.0,202.0,5095.0,38.9,39.1,38.7,2254.0,2.97,1816.0,04,85361
1229,"ZCTA5 85362, Arizona",663.0,626.0,4.0,6.0,1.0,0.0,9.0,17.0,622.0,61.1,63.2,59.2,387.0,1.7,43.0,04,85362
1230,"ZCTA5 85606, Arizona",1184.0,1118.0,4.0,14.0,4.0,5.0,26.0,13.0,1058.0,55.0,54.5,55.8,562.0,2.11,177.0,04,85606
1231,"ZCTA5 85602, Arizona",9464.0,8505.0,71.0,96.0,59.0,14.0,425.0,294.0,7777.0,50.7,49.9,51.4,4193.0,2.24,1808.0,04,85602
1232,"ZCTA5 85603, Arizona",7155.0,6070.0,83.0,103.0,34.0,9.0,602.0,254.0,4538.0,49.0,47.5,50.5,3299.0,2.09,1289.0,04,85603
1233,"ZCTA5 85605, Arizona",597.0,503.0,4.0,8.0,1.0,1.0,61.0,19.0,376.0,49.0,48.8,49.5,266.0,2.24,114.0,04,85605
1234,"ZCTA5 85607, Arizona",18925.0,13295.0,186.0,196.0,89.0,14.0,4612.0,533.0,2561.0,32.0,30.1,33.9,6215.0,2.97,5964.0,04,85607
1235,"ZCTA5 85608, Arizona",2305.0,1207.0,349.0,146.0,12.0,3.0,554.0,34.0,1426.0,34.5,34.5,36.5,1.0,2.0,3.0,04,85608
1236,"ZCTA5 85609, Arizona",392.0,366.0,1.0,3.0,0.0,2.0,5.0,15.0,359.0,54.5,55.0,54.0,177.0,2.21,63.0,04,85609
1237,"ZCTA5 85610, Arizona",1333.0,1097.0,7.0,32.0,6.0,0.0,160.0,31.0,895.0,49.2,49.6,48.6,545.0,2.42,291.0,04,85610
1238,"ZCTA5 85611, Arizona",965.0,895.0,3.0,11.0,3.0,0.0,35.0,18.0,812.0,52.7,52.9,52.5,424.0,2.28,172.0,04,85611
1239,"ZCTA5 85613, Arizona",5601.0,3976.0,834.0,44.0,177.0,33.0,177.0,360.0,4699.0,22.7,22.7,22.5,834.0,3.49,1297.0,04,85613
1240,"ZCTA5 85614, Arizona",21895.0,20302.0,225.0,140.0,214.0,16.0,700.0,298.0,19386.0,67.9,68.2,67.6,12114.0,1.8,1515.0,04,85614
1241,"ZCTA5 85615, Arizona",9413.0,8207.0,151.0,95.0,100.0,21.0,555.0,284.0,7739.0,46.3,46.5,46.1,3726.0,2.52,2055.0,04,85615
1242,"ZCTA5 85616, Arizona",5566.0,4604.0,200.0,84.0,88.0,27.0,312.0,251.0,4595.0,42.9,43.1,42.6,2283.0,2.44,1284.0,04,85616
1243,"ZCTA5 85619, Arizona",50.0,40.0,0.0,6.0,4.0,0.0,0.0,0.0,47.0,54.5,50.5,55.5,27.0,1.85,8.0,04,85619
1244,"ZCTA5 85617, Arizona",1277.0,1195.0,2.0,14.0,8.0,0.0,34.0,24.0,1087.0,51.3,51.1,51.4,570.0,2.24,259.0,04,85617
1245,"ZCTA5 85618, Arizona",1725.0,1145.0,3.0,32.0,3.0,0.0,446.0,96.0,574.0,39.7,40.2,39.3,607.0,2.84,480.0,04,85618
1246,"ZCTA5 85620, Arizona",897.0,527.0,6.0,4.0,0.0,0.0,331.0,29.0,114.0,24.9,21.7,26.3,231.0,3.88,376.0,04,85620
1247,"ZCTA5 85621, Arizona",23054.0,16600.0,85.0,144.0,131.0,5.0,5553.0,536.0,1414.0,34.2,30.5,36.7,7297.0,3.12,7299.0,04,85621
1248,"ZCTA5 85622, Arizona",6325.0,6197.0,7.0,16.0,35.0,1.0,19.0,50.0,6135.0,71.0,72.2,69.9,3583.0,1.77,80.0,04,85622
1249,"ZCTA5 85623, Arizona",4073.0,3047.0,14.0,49.0,13.0,13.0,746.0,191.0,2397.0,47.3,47.3,47.4,1676.0,2.43,877.0,04,85623
1250,"ZCTA5 85624, Arizona",1426.0,1280.0,2.0,21.0,4.0,0.0,107.0,12.0,939.0,53.5,53.3,53.6,667.0,2.11,258.0,04,85624
1251,"ZCTA5 85625, Arizona",1983.0,1827.0,11.0,30.0,13.0,1.0,51.0,50.0,1776.0,59.4,58.5,60.2,982.0,2.02,247.0,04,85625
1252,"ZCTA5 85626, Arizona",1021.0,659.0,6.0,6.0,3.0,0.0,324.0,23.0,43.0,33.8,30.9,34.7,307.0,3.33,317.0,04,85626
1253,"ZCTA5 85627, Arizona",968.0,901.0,2.0,7.0,9.0,0.0,28.0,21.0,870.0,43.0,41.0,44.6,358.0,2.7,242.0,04,85627
1254,"ZCTA5 85629, Arizona",23568.0,18688.0,643.0,330.0,426.0,26.0,2407.0,1048.0,15203.0,32.4,32.3,32.5,7895.0,2.98,7621.0,04,85629
1255,"ZCTA5 85630, Arizona",2819.0,2591.0,14.0,44.0,16.0,1.0,81.0,72.0,2529.0,48.8,48.4,49.5,1143.0,2.47,684.0,04,85630
1256,"ZCTA5 85631, Arizona",3630.0,2841.0,28.0,87.0,17.0,0.0,478.0,179.0,1847.0,39.5,39.4,39.7,1369.0,2.65,967.0,04,85631
1257,"ZCTA5 85632, Arizona",835.0,738.0,1.0,7.0,4.0,1.0,60.0,24.0,661.0,54.7,54.7,54.7,413.0,2.02,141.0,04,85632
1258,"ZCTA5 85633, Arizona",54.0,52.0,0.0,0.0,1.0,0.0,0.0,1.0,32.0,57.0,54.7,58.0,25.0,1.92,8.0,04,85633
1259,"ZCTA5 85634, Arizona",6490.0,129.0,9.0,6213.0,17.0,3.0,32.0,87.0,6134.0,28.6,26.2,30.9,1741.0,3.59,2131.0,04,85634
1260,"ZCTA5 85635, Arizona",34727.0,25807.0,2752.0,400.0,1323.0,213.0,2198.0,2034.0,27103.0,35.8,34.3,37.5,14743.0,2.33,8107.0,04,85635
1261,"ZCTA5 85641, Arizona",21753.0,18663.0,625.0,174.0,458.0,19.0,946.0,868.0,17771.0,37.2,37.3,37.2,7624.0,2.85,6318.0,04,85641
1262,"ZCTA5 85637, Arizona",1268.0,1167.0,4.0,13.0,12.0,0.0,54.0,18.0,1085.0,56.7,57.1,56.2,582.0,2.16,185.0,04,85637
1263,"ZCTA5 85638, Arizona",1973.0,1839.0,9.0,17.0,9.0,1.0,41.0,57.0,1631.0,54.9,55.2,54.6,939.0,2.06,290.0,04,85638
1264,"ZCTA5 85640, Arizona",441.0,325.0,3.0,9.0,1.0,0.0,96.0,7.0,214.0,47.8,47.6,49.1,162.0,2.1,72.0,04,85640
1265,"ZCTA5 85643, Arizona",9810.0,7310.0,171.0,152.0,48.0,18.0,1840.0,271.0,5590.0,38.2,37.4,39.3,3407.0,2.6,2360.0,04,85643
1266,"ZCTA5 85645, Arizona",2231.0,1698.0,4.0,41.0,12.0,1.0,390.0,85.0,1091.0,42.9,43.0,42.9,788.0,2.83,569.0,04,85645
1267,"ZCTA5 85646, Arizona",1311.0,1178.0,5.0,13.0,9.0,0.0,92.0,14.0,1031.0,62.2,62.6,62.0,680.0,1.93,98.0,04,85646
1268,"ZCTA5 85648, Arizona",19080.0,13573.0,75.0,121.0,96.0,10.0,4861.0,344.0,2851.0,31.4,30.1,32.4,5672.0,3.36,6505.0,04,85648
1269,"ZCTA5 85650, Arizona",15279.0,12632.0,710.0,142.0,536.0,55.0,600.0,604.0,12911.0,47.2,46.5,48.0,6207.0,2.46,3150.0,04,85650
1270,"ZCTA5 85653, Arizona",15083.0,12119.0,352.0,376.0,139.0,19.0,1517.0,561.0,11140.0,35.2,34.7,35.7,5136.0,2.84,4048.0,04,85653
1271,"ZCTA5 85654, Arizona",97.0,27.0,37.0,2.0,0.0,0.0,26.0,5.0,54.0,42.5,35.3,48.5,37.0,2.62,24.0,04,85654
1272,"ZCTA5 85658, Arizona",7790.0,6967.0,95.0,73.0,159.0,1.0,268.0,227.0,6827.0,53.4,53.7,53.2,3382.0,2.3,1279.0,04,85658
1273,"ZCTA5 85701, Arizona",4983.0,3432.0,311.0,174.0,75.0,5.0,723.0,263.0,2911.0,35.3,35.5,35.0,2636.0,1.86,866.0,04,85701
1274,"ZCTA5 85707, Arizona",658.0,482.0,71.0,5.0,32.0,3.0,21.0,44.0,560.0,21.0,21.2,20.6,0.0,0.0,0.0,04,85707
1275,"ZCTA5 85708, Arizona",2980.0,2219.0,279.0,27.0,78.0,15.0,102.0,260.0,2474.0,22.3,22.0,22.5,897.0,3.32,1275.0,04,85708
1276,"ZCTA5 85710, Arizona",54439.0,43347.0,3025.0,681.0,1377.0,198.0,3520.0,2291.0,42736.0,41.2,38.1,44.0,24849.0,2.17,11007.0,04,85710
1277,"ZCTA5 85711, Arizona",41251.0,28890.0,2526.0,822.0,1361.0,92.0,5527.0,2033.0,26451.0,36.1,34.9,37.7,17470.0,2.34,9738.0,04,85711
1278,"ZCTA5 85712, Arizona",32666.0,25338.0,1759.0,599.0,1082.0,81.0,2454.0,1353.0,24975.0,39.9,37.6,42.5,15780.0,1.97,5754.0,04,85712
1279,"ZCTA5 85713, Arizona",50151.0,28716.0,2581.0,2599.0,580.0,50.0,13598.0,2027.0,16042.0,33.5,32.3,34.8,16694.0,2.83,13490.0,04,85713
1280,"ZCTA5 85714, Arizona",15009.0,8280.0,342.0,721.0,79.0,12.0,5100.0,475.0,1897.0,31.9,31.0,32.9,4824.0,3.07,4461.0,04,85714
1281,"ZCTA5 85715, Arizona",17702.0,15391.0,487.0,158.0,553.0,24.0,566.0,523.0,15018.0,48.1,46.1,49.7,8163.0,2.16,3085.0,04,85715
1282,"ZCTA5 85716, Arizona",32853.0,24797.0,1683.0,823.0,947.0,128.0,2953.0,1522.0,24453.0,34.3,33.3,35.5,15955.0,2.04,6072.0,04,85716
1283,"ZCTA5 85718, Arizona",27367.0,23999.0,427.0,157.0,1494.0,23.0,644.0,623.0,24366.0,51.6,50.8,52.3,13018.0,2.08,4219.0,04,85718
1284,"ZCTA5 85719, Arizona",43989.0,33099.0,1740.0,909.0,2724.0,84.0,3582.0,1851.0,33374.0,23.8,24.1,23.6,17789.0,2.06,5241.0,04,85719
1285,"ZCTA5 85723, Arizona",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,85723
1286,"ZCTA5 85724, Arizona",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,85724
1287,"ZCTA5 85736, Arizona",4975.0,3668.0,41.0,141.0,29.0,13.0,931.0,152.0,3029.0,43.9,43.8,44.0,1814.0,2.74,1177.0,04,85736
1288,"ZCTA5 85726, Arizona",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,85726
1289,"ZCTA5 85730, Arizona",38323.0,28647.0,2633.0,454.0,1296.0,106.0,3362.0,1825.0,28312.0,37.6,35.8,39.3,15195.0,2.51,9265.0,04,85730
1290,"ZCTA5 85735, Arizona",11250.0,8398.0,195.0,366.0,109.0,14.0,1797.0,371.0,6733.0,42.1,42.1,42.1,4132.0,2.72,2759.0,04,85735
